Timestamp,Temperature (C),Humidity (%)
2024-12-11 00:13:46,28.5,67.0
2024-12-11 00:13:51,28.5,66.0
2024-12-11 00:13:56,28.5,66.0
2024-12-11 00:14:01,28.5,66.0
2024-12-11 00:14:06,28.5,66.0
2024-12-11 00:14:11,28.5,66.0
2024-12-11 00:14:17,28.5,66.0
2024-12-11 00:14:22,28.5,66.0
2024-12-11 00:14:27,28.5,66.0
2024-12-11 00:14:32,28.5,66.0
2024-12-11 00:14:37,28.5,66.0
2024-12-11 00:14:43,28.5,66.0
2024-12-11 00:14:48,28.5,66.0
2024-12-11 00:14:53,28.5,66.0
2024-12-11 00:14:58,28.5,66.0
2024-12-11 00:15:03,28.5,66.0
2024-12-11 00:15:08,28.5,66.0
2024-12-11 00:15:13,28.5,66.0
2024-12-11 00:15:19,28.5,66.0
2024-12-11 00:15:24,28.5,66.0
2024-12-11 00:15:29,28.5,66.0
2024-12-11 00:15:34,28.5,66.0
2024-12-11 00:15:39,28.5,66.0
2024-12-11 00:15:44,28.5,66.0
2024-12-11 00:15:49,28.5,66.0
2024-12-11 00:15:55,28.5,66.0
2024-12-11 00:16:00,28.5,66.0
2024-12-11 00:16:05,28.5,66.0
2024-12-11 00:16:10,28.5,67.0
2024-12-11 00:16:16,28.5,67.0
2024-12-11 00:16:21,28.5,66.0
2024-12-11 00:16:26,28.5,66.0
2024-12-11 00:16:31,28.5,66.0
2024-12-11 00:16:37,28.5,66.0
2024-12-11 00:16:42,28.5,66.0
2024-12-11 00:16:47,28.5,66.0
2024-12-11 00:16:52,28.5,66.0
2024-12-11 00:16:58,28.5,66.0
2024-12-11 00:17:03,28.5,66.0
2024-12-11 00:17:08,28.5,66.0
2024-12-11 00:17:13,28.5,66.0
2024-12-11 00:17:18,28.5,66.0
2024-12-11 00:17:23,28.5,66.0
2024-12-11 00:17:29,28.5,66.0
2024-12-11 00:17:34,28.5,66.0
2024-12-11 00:17:39,28.5,66.0
2024-12-11 00:17:44,28.5,66.0
2024-12-11 00:17:49,28.5,66.0
2024-12-11 00:17:54,28.5,66.0
2024-12-11 00:17:59,28.5,66.0
2024-12-11 00:18:05,28.5,66.0
2024-12-11 00:18:10,28.5,66.0
2024-12-11 00:18:15,28.5,67.0
2024-12-11 00:18:20,28.5,67.0
2024-12-11 00:18:26,28.5,67.0
2024-12-11 00:18:31,28.5,67.0
2024-12-11 00:18:36,28.5,66.0
2024-12-11 00:18:41,28.5,66.0
2024-12-11 00:18:47,28.5,66.0
2024-12-11 00:18:52,28.5,66.0
2024-12-11 00:18:58,28.5,66.0
2024-12-11 00:19:03,28.5,66.0
2024-12-11 00:19:08,28.5,66.0
2024-12-11 00:19:13,28.5,66.0
2024-12-11 00:19:19,28.5,66.0
2024-12-11 00:19:24,28.5,66.0
2024-12-11 00:19:29,28.5,66.0
2024-12-11 00:19:34,28.5,66.0
2024-12-11 00:19:39,28.5,66.0
2024-12-11 00:19:44,28.5,66.0
2024-12-11 00:19:50,28.5,66.0
2024-12-11 00:19:55,28.5,66.0
2024-12-11 00:20:00,28.5,67.0
2024-12-11 00:20:05,28.5,66.0
2024-12-11 00:20:11,28.5,67.0
2024-12-11 00:20:16,28.5,66.0
2024-12-11 00:20:22,28.5,66.0
2024-12-11 00:23:05,28.5,66.0
2024-12-11 00:23:10,28.1,66.0
2024-12-11 00:23:15,28.5,67.0
2024-12-11 00:23:21,28.5,67.0
2024-12-11 00:23:26,28.5,67.0
2024-12-11 00:23:31,28.5,67.0
2024-12-11 00:23:37,28.5,67.0
2024-12-11 00:23:42,28.5,67.0
2024-12-11 00:23:47,28.5,67.0
2024-12-11 00:23:53,28.5,67.0
2024-12-11 00:23:58,28.5,67.0
2024-12-11 00:25:13,28.5,67.0
2024-12-11 00:25:19,28.0,66.0
2024-12-11 00:25:24,28.1,67.0
2024-12-11 00:25:29,28.5,67.0
2024-12-11 00:25:34,28.5,67.0
2024-12-11 00:25:39,28.5,67.0
2024-12-11 00:25:45,28.5,67.0
2024-12-11 00:25:50,28.5,67.0
2024-12-11 00:25:55,28.5,67.0
2024-12-11 00:26:01,28.5,67.0
2024-12-11 00:26:06,28.5,67.0
2024-12-11 00:26:11,28.5,67.0
2024-12-11 00:26:16,28.5,67.0
2024-12-11 00:26:22,28.5,67.0
2024-12-11 00:26:27,28.5,67.0
2024-12-11 00:26:32,28.5,67.0
2024-12-11 00:26:37,28.5,67.0
2024-12-11 00:26:42,28.5,67.0
2024-12-11 00:26:48,28.5,67.0
2024-12-11 00:26:53,28.5,67.0
2024-12-11 00:26:58,28.5,67.0
2024-12-11 00:27:03,28.5,67.0
2024-12-11 00:27:09,28.5,67.0
2024-12-11 00:27:14,28.5,67.0
2024-12-11 00:27:19,28.5,67.0
2024-12-11 00:27:24,28.5,67.0
2024-12-11 00:27:29,28.5,67.0
2024-12-11 00:27:35,28.5,67.0
2024-12-11 00:27:40,28.5,67.0
2024-12-11 00:27:45,28.5,67.0
2024-12-11 00:27:50,28.5,67.0
2024-12-11 00:27:56,28.5,67.0
2024-12-11 00:28:01,28.5,67.0
2024-12-11 00:28:06,28.5,67.0
2024-12-11 00:28:11,28.5,67.0
2024-12-11 00:28:17,28.5,67.0
2024-12-11 00:28:22,28.5,67.0
2024-12-11 00:28:27,28.5,67.0
2024-12-11 00:28:32,28.5,67.0
2024-12-11 00:28:38,28.5,67.0
2024-12-11 00:28:43,28.5,67.0
2024-12-11 00:28:48,28.5,67.0
2024-12-11 00:28:53,28.5,67.0
2024-12-11 00:28:59,28.5,67.0
2024-12-11 00:29:04,28.5,67.0
2024-12-11 00:29:09,28.5,67.0
2024-12-11 00:29:14,28.5,67.0
2024-12-11 00:29:20,28.5,67.0
2024-12-11 00:29:25,28.5,67.0
2024-12-11 00:29:30,28.5,67.0
2024-12-11 00:29:35,28.5,67.0
2024-12-11 00:29:41,28.5,67.0
2024-12-11 00:29:46,28.5,67.0
2024-12-11 00:29:51,28.5,67.0
2024-12-11 00:29:57,28.5,67.0
2024-12-11 00:30:02,28.5,67.0
2024-12-11 00:30:07,28.5,67.0
2024-12-11 00:30:12,28.5,67.0
2024-12-11 00:30:17,28.5,67.0
2024-12-11 00:30:23,28.5,67.0
2024-12-11 00:30:28,28.5,67.0
2024-12-11 00:30:33,28.5,67.0
2024-12-11 00:30:38,28.5,67.0
2024-12-11 00:30:44,28.5,67.0
2024-12-11 00:30:49,28.5,67.0
2024-12-11 00:30:54,28.5,67.0
2024-12-11 00:30:59,28.5,67.0
2024-12-11 00:31:05,28.5,67.0
2024-12-11 00:31:10,28.5,67.0
2024-12-11 00:31:15,28.5,67.0
2024-12-11 00:31:21,28.5,67.0
2024-12-11 00:31:26,28.5,67.0
2024-12-11 00:31:31,28.5,67.0
2024-12-11 00:31:36,28.5,67.0
2024-12-11 00:31:42,28.5,67.0
2024-12-11 00:31:47,28.5,67.0
2024-12-11 00:31:52,28.5,67.0
2024-12-11 00:31:57,28.5,67.0
2024-12-11 00:32:03,28.5,67.0
2024-12-11 00:32:08,28.5,67.0
2024-12-11 00:32:13,28.5,67.0
2024-12-11 00:32:18,28.5,67.0
2024-12-11 00:32:24,28.5,67.0
2024-12-11 00:32:29,28.5,67.0
2024-12-11 00:32:34,28.5,67.0
2024-12-11 00:32:39,28.5,67.0
2024-12-11 00:32:45,28.5,67.0
2024-12-11 00:32:50,28.5,67.0
2024-12-11 00:32:56,28.5,67.0
2024-12-11 00:33:01,28.5,67.0
2024-12-11 00:33:06,28.5,67.0
2024-12-11 00:33:11,28.5,67.0
2024-12-11 00:33:55,28.4,66.0
2024-12-11 00:34:00,28.5,67.0
2024-12-11 00:34:05,28.5,67.0
2024-12-11 00:34:10,28.5,67.0
2024-12-11 00:34:16,28.5,67.0
2024-12-11 00:34:21,28.5,67.0
2024-12-11 00:34:26,28.5,67.0
2024-12-11 00:34:31,28.5,67.0
2024-12-11 00:34:37,28.5,67.0
2024-12-11 00:34:42,28.5,67.0
2024-12-11 00:34:47,28.5,67.0
2024-12-11 00:34:52,28.5,67.0
2024-12-11 00:35:03,28.5,67.0
2024-12-11 00:35:08,28.5,67.0
2024-12-11 00:35:14,28.5,67.0
2024-12-11 00:35:19,28.5,67.0
2024-12-11 00:35:31,28.5,67.0
2024-12-11 00:35:37,28.5,67.0
2024-12-11 00:35:42,28.5,67.0
2024-12-11 00:35:47,28.5,67.0
2024-12-11 00:35:52,28.5,67.0
2024-12-11 00:35:57,28.5,67.0
2024-12-11 00:36:03,28.5,67.0
2024-12-11 00:36:08,28.5,67.0
2024-12-11 00:36:13,28.5,67.0
2024-12-11 00:36:18,28.5,67.0
2024-12-11 00:36:23,28.5,67.0
2024-12-11 00:36:28,28.5,67.0
2024-12-11 00:36:33,28.5,67.0
2024-12-11 00:36:39,28.5,67.0
2024-12-11 00:36:44,28.5,67.0
2024-12-11 00:36:49,28.5,67.0
2024-12-11 00:36:55,28.5,67.0
2024-12-11 00:37:00,28.5,67.0
2024-12-11 00:37:05,28.5,67.0
2024-12-11 00:37:10,28.5,67.0
2024-12-11 00:37:16,28.5,67.0
2024-12-11 00:37:21,28.5,67.0
2024-12-11 00:37:26,28.5,67.0
2024-12-11 00:37:31,28.5,67.0
2024-12-11 00:37:37,28.5,67.0
2024-12-11 00:37:42,28.5,67.0
2024-12-11 00:37:47,28.5,67.0
2024-12-11 00:37:52,28.5,67.0
2024-12-11 00:37:57,28.5,67.0
2024-12-11 00:38:02,28.5,67.0
2024-12-11 00:38:08,28.5,67.0
2024-12-11 00:38:13,28.5,67.0
2024-12-11 00:38:18,28.5,67.0
2024-12-11 00:38:23,28.5,67.0
2024-12-11 00:38:29,28.5,67.0
2024-12-11 00:38:34,28.5,67.0
2024-12-11 00:38:39,28.5,67.0
2024-12-11 00:38:44,28.5,67.0
2024-12-11 00:38:50,28.5,67.0
2024-12-11 00:38:55,28.5,67.0
2024-12-11 00:39:00,28.5,67.0
2024-12-11 00:39:05,28.5,67.0
2024-12-11 00:39:11,28.5,67.0
2024-12-11 00:39:16,28.5,67.0
2024-12-11 00:39:21,28.5,67.0
2024-12-11 00:39:26,28.5,67.0
2024-12-11 00:39:31,28.5,67.0
2024-12-11 00:39:36,28.5,67.0
2024-12-11 00:39:41,28.5,67.0
2024-12-11 00:39:47,28.5,67.0
2024-12-11 00:39:52,28.5,67.0
2024-12-11 00:39:57,28.5,66.0
2024-12-11 00:40:03,28.5,66.0
2024-12-11 00:40:08,28.5,66.0
2024-12-11 00:40:13,28.5,66.0
2024-12-11 00:40:19,28.5,66.0
2024-12-11 00:40:24,28.5,66.0
2024-12-11 00:40:29,28.5,66.0
2024-12-11 00:40:35,28.5,66.0
2024-12-11 00:40:40,28.5,66.0
2024-12-11 00:40:45,28.5,66.0
2024-12-11 00:40:50,28.5,66.0
2024-12-11 00:40:55,28.5,66.0
2024-12-11 00:41:00,28.5,65.0
2024-12-11 00:41:06,28.5,65.0
2024-12-11 00:41:11,28.5,65.0
2024-12-11 00:41:16,28.5,65.0
2024-12-11 00:41:21,28.5,65.0
2024-12-11 00:41:27,28.5,65.0
2024-12-11 00:41:52,28.5,65.0
2024-12-11 00:41:57,28.0,63.0
2024-12-11 00:42:02,28.0,63.0
2024-12-11 00:42:07,28.0,64.0
2024-12-11 00:42:13,28.0,64.0
2024-12-11 00:42:18,28.0,64.0
2024-12-11 00:42:23,28.4,64.0
2024-12-11 00:42:28,28.5,64.0
2024-12-11 00:42:33,28.5,64.0
2024-12-11 00:42:39,28.5,64.0
2024-12-11 00:42:44,28.4,64.0
2024-12-11 00:42:49,28.2,64.0
2024-12-11 00:42:54,28.1,64.0
2024-12-11 00:42:59,28.0,64.0
2024-12-11 00:43:05,28.0,64.0
2024-12-11 00:43:10,28.0,64.0
2024-12-11 00:43:15,28.0,64.0
2024-12-11 00:43:20,28.1,64.0
2024-12-11 00:43:25,28.0,64.0
2024-12-11 00:43:31,28.0,64.0
2024-12-11 00:43:36,28.0,64.0
2024-12-11 00:43:41,28.1,64.0
2024-12-11 00:43:46,28.0,64.0
2024-12-11 00:43:51,28.1,64.0
2024-12-11 00:43:57,28.1,64.0
2024-12-11 00:44:02,28.1,64.0
2024-12-11 00:44:07,28.1,64.0
2024-12-11 00:44:12,28.1,64.0
2024-12-11 00:44:17,28.5,65.0
2024-12-11 00:44:23,28.5,65.0
2024-12-11 00:44:28,28.5,65.0
2024-12-11 00:44:33,28.5,65.0
2024-12-11 00:44:38,28.5,65.0
2024-12-11 00:44:43,28.5,65.0
2024-12-11 00:44:49,28.5,64.0
2024-12-11 00:44:54,28.5,64.0
2024-12-11 00:44:59,28.5,65.0
2024-12-11 00:45:04,28.5,64.0
2024-12-11 00:45:09,28.5,64.0
2024-12-11 00:45:15,28.5,64.0
2024-12-11 00:45:20,28.5,65.0
2024-12-11 00:45:25,28.5,65.0
2024-12-11 00:45:30,28.5,65.0
2024-12-11 00:45:35,28.5,65.0
2024-12-11 00:45:40,28.5,65.0
2024-12-11 00:45:46,28.5,65.0
2024-12-11 00:45:51,28.5,65.0
2024-12-11 00:45:56,28.5,65.0
2024-12-11 00:46:01,28.5,65.0
2024-12-11 00:46:06,28.5,65.0
2024-12-11 00:46:11,28.5,65.0
2024-12-11 00:46:16,28.5,65.0
2024-12-11 00:46:22,28.5,65.0
2024-12-11 00:46:27,28.5,65.0
2024-12-11 00:46:32,28.5,65.0
2024-12-11 00:46:37,28.5,65.0
2024-12-11 00:46:42,28.5,65.0
2024-12-11 00:46:47,28.5,65.0
2024-12-11 00:46:53,28.5,65.0
2024-12-11 00:46:58,28.5,65.0
2024-12-11 00:47:03,28.5,65.0
2024-12-11 00:47:08,28.5,65.0
2024-12-11 00:47:14,28.5,65.0
2024-12-11 00:47:37,28.5,65.0
2024-12-11 00:47:42,28.5,65.0
2024-12-11 00:47:47,28.5,65.0
2024-12-11 00:47:53,28.5,65.0
2024-12-11 00:47:58,28.5,65.0
2024-12-11 00:48:03,28.5,65.0
2024-12-11 00:48:09,28.5,65.0
2024-12-11 00:48:14,28.5,65.0
2024-12-11 00:48:19,28.5,65.0
2024-12-11 00:48:24,28.5,65.0
2024-12-11 00:48:29,28.5,65.0
2024-12-11 00:48:35,28.5,65.0
2024-12-11 00:48:40,28.5,65.0
2024-12-11 00:48:45,28.5,65.0
2024-12-11 00:48:50,28.5,65.0
2024-12-11 00:48:55,28.5,65.0
2024-12-11 00:49:01,28.5,65.0
2024-12-11 00:49:06,28.5,65.0
2024-12-11 00:49:11,28.5,65.0
2024-12-11 00:49:17,28.5,65.0
2024-12-11 00:49:22,28.5,65.0
2024-12-11 00:49:27,28.5,65.0
2024-12-11 00:49:32,28.5,65.0
2024-12-11 00:49:37,28.5,65.0
2024-12-11 00:49:43,28.5,65.0
2024-12-11 00:49:48,28.5,65.0
2024-12-11 00:49:53,28.5,65.0
2024-12-11 00:49:58,28.5,65.0
2024-12-11 00:50:03,28.5,65.0
2024-12-11 00:50:08,28.5,65.0
2024-12-11 00:50:14,28.5,66.0
2024-12-11 00:50:19,28.5,65.0
2024-12-11 00:50:24,28.5,65.0
2024-12-11 00:50:29,28.5,65.0
2024-12-11 00:50:34,28.5,65.0
2024-12-11 00:50:40,28.5,65.0
2024-12-11 00:50:45,28.5,65.0
2024-12-11 00:50:50,28.5,65.0
2024-12-11 00:50:55,28.5,65.0
2024-12-11 00:51:00,28.5,65.0
2024-12-11 00:51:05,28.5,65.0
2024-12-11 00:51:11,28.5,65.0
2024-12-11 00:51:16,28.5,65.0
2024-12-11 00:51:21,28.5,65.0
2024-12-11 00:51:26,28.5,65.0
2024-12-11 00:51:32,28.5,65.0
2024-12-11 00:51:37,28.5,65.0
2024-12-11 00:51:42,28.5,65.0
2024-12-11 00:51:47,28.5,65.0
2024-12-11 00:51:52,28.5,65.0
2024-12-11 00:51:58,28.5,65.0
2024-12-11 00:52:03,28.5,65.0
2024-12-11 00:52:08,28.5,65.0
2024-12-11 00:52:14,28.5,65.0
2024-12-11 00:52:19,28.5,65.0
2024-12-11 00:52:24,28.5,65.0
2024-12-11 00:52:29,28.5,65.0
2024-12-11 00:52:34,28.5,65.0
2024-12-11 00:52:40,28.5,65.0
2024-12-11 00:53:05,28.5,65.0
2024-12-11 00:53:10,28.0,65.0
2024-12-11 00:53:15,28.0,65.0
2024-12-11 00:53:21,28.0,65.0
2024-12-11 00:53:26,28.0,65.0
2024-12-11 00:53:31,28.0,65.0
2024-12-11 00:53:36,28.1,65.0
2024-12-11 00:53:42,28.0,65.0
2024-12-11 00:53:47,28.0,65.0
2024-12-11 00:53:52,28.0,66.0
2024-12-11 00:53:57,28.0,66.0
2024-12-11 00:54:02,28.0,66.0
2024-12-11 00:54:08,28.1,66.0
2024-12-11 00:54:13,28.5,66.0
2024-12-11 00:54:18,28.5,66.0
2024-12-11 00:54:23,28.5,66.0
2024-12-11 00:54:28,28.5,66.0
2024-12-11 00:54:34,28.5,66.0
2024-12-11 00:54:39,28.5,66.0
2024-12-11 00:54:44,28.5,66.0
2024-12-11 00:54:50,28.5,66.0
2024-12-11 00:54:55,28.5,66.0
2024-12-11 00:55:00,28.5,66.0
2024-12-11 00:55:05,28.5,66.0
2024-12-11 00:55:10,28.5,66.0
2024-12-11 00:55:15,28.3,66.0
2024-12-11 00:55:21,28.2,66.0
2024-12-11 00:55:26,28.1,66.0
2024-12-11 00:55:31,28.1,66.0
2024-12-11 00:55:36,28.1,66.0
2024-12-11 00:55:41,28.1,66.0
2024-12-11 00:55:46,28.1,66.0
2024-12-11 00:55:52,28.1,66.0
2024-12-11 00:55:57,28.0,66.0
2024-12-11 00:56:02,28.0,66.0
2024-12-11 00:56:07,28.1,66.0
2024-12-11 00:56:12,28.0,66.0
2024-12-11 00:56:18,28.0,66.0
2024-12-11 00:56:23,28.0,66.0
2024-12-11 00:56:28,28.1,66.0
2024-12-11 00:56:33,28.5,66.0
2024-12-11 00:56:38,28.5,66.0
2024-12-11 00:56:43,28.5,66.0
2024-12-11 00:56:48,28.5,66.0
2024-12-11 00:56:54,28.5,66.0
2024-12-11 00:56:59,28.5,66.0
2024-12-11 00:57:05,28.5,66.0
2024-12-11 00:57:10,28.5,66.0
2024-12-11 00:57:15,28.5,66.0
2024-12-11 00:57:20,28.5,66.0
2024-12-11 00:57:26,28.5,66.0
2024-12-11 00:57:31,28.5,66.0
2024-12-11 00:57:36,28.5,66.0
2024-12-11 00:57:41,28.5,66.0
2024-12-11 00:57:46,28.5,66.0
2024-12-11 00:57:51,28.5,66.0
2024-12-11 00:57:57,28.5,66.0
2024-12-11 00:58:02,28.5,66.0
2024-12-11 00:58:07,28.5,66.0
2024-12-11 00:58:12,28.4,66.0
2024-12-11 00:58:17,28.3,66.0
2024-12-11 00:58:22,28.3,66.0
2024-12-11 00:58:27,28.2,66.0
2024-12-11 00:58:33,28.2,66.0
2024-12-11 00:58:38,28.5,66.0
2024-12-11 00:58:43,28.5,66.0
2024-12-11 00:58:48,28.5,66.0
2024-12-11 00:58:53,28.5,66.0
2024-12-11 00:58:59,28.5,66.0
2024-12-11 00:59:04,28.5,66.0
2024-12-11 00:59:09,28.5,66.0
2024-12-11 00:59:14,28.5,66.0
2024-12-11 00:59:20,28.5,66.0
2024-12-11 00:59:25,28.5,66.0
2024-12-11 00:59:30,28.5,66.0
2024-12-11 00:59:35,28.5,66.0
2024-12-11 00:59:41,28.5,66.0
2024-12-11 00:59:46,28.5,66.0
2024-12-11 00:59:51,28.5,66.0
2024-12-11 00:59:56,28.5,66.0
2024-12-11 01:00:01,28.5,66.0
2024-12-11 01:00:07,28.5,66.0
2024-12-11 01:00:12,28.5,66.0
2024-12-11 01:00:17,28.5,66.0
2024-12-11 01:00:22,28.5,66.0
2024-12-11 01:00:27,28.5,66.0
2024-12-11 01:00:33,28.5,66.0
2024-12-11 01:00:38,28.5,66.0
2024-12-11 01:00:43,28.5,66.0
2024-12-11 01:00:49,28.5,67.0
2024-12-11 01:00:54,28.5,67.0
2024-12-11 01:00:59,28.5,66.0
2024-12-11 01:01:04,28.5,66.0
2024-12-11 01:01:09,28.5,66.0
2024-12-11 01:01:15,28.5,66.0
2024-12-11 01:01:20,28.5,66.0
2024-12-11 01:01:25,28.5,66.0
2024-12-11 01:01:31,28.5,66.0
2024-12-11 01:01:36,28.5,66.0
2024-12-11 01:01:41,28.5,66.0
2024-12-11 01:01:46,28.5,66.0
2024-12-11 01:01:51,28.5,66.0
2024-12-11 01:01:56,28.5,66.0
2024-12-11 01:02:01,28.5,66.0
2024-12-11 01:02:06,28.5,66.0
2024-12-11 01:02:12,28.5,66.0
2024-12-11 01:02:17,28.5,66.0
2024-12-11 01:02:22,28.5,66.0
2024-12-11 01:02:27,28.5,66.0
2024-12-11 01:02:32,28.5,66.0
2024-12-11 01:02:38,28.5,66.0
2024-12-11 01:02:43,28.3,66.0
2024-12-11 01:02:48,28.5,66.0
2024-12-11 01:02:53,28.5,66.0
2024-12-11 01:02:58,28.5,66.0
2024-12-11 01:03:03,28.5,67.0
2024-12-11 01:03:09,28.5,67.0
2024-12-11 01:03:14,28.5,66.0
2024-12-11 01:03:19,28.5,66.0
2024-12-11 01:03:25,28.5,66.0
2024-12-11 01:03:30,28.5,67.0
2024-12-11 01:03:35,28.5,66.0
2024-12-11 01:03:40,28.3,66.0
2024-12-11 01:03:46,28.1,66.0
2024-12-11 01:03:51,28.1,66.0
2024-12-11 01:03:56,28.0,66.0
2024-12-11 01:04:01,28.0,66.0
2024-12-11 01:04:06,28.0,66.0
2024-12-11 01:04:12,28.0,66.0
2024-12-11 01:04:17,28.0,66.0
2024-12-11 01:04:22,28.0,66.0
2024-12-11 01:04:27,28.0,66.0
2024-12-11 01:04:32,28.0,66.0
2024-12-11 01:04:38,28.0,66.0
2024-12-11 01:04:43,28.0,67.0
2024-12-11 01:04:48,28.3,67.0
2024-12-11 01:04:53,28.5,67.0
2024-12-11 01:04:58,28.5,67.0
2024-12-11 01:05:04,28.5,67.0
2024-12-11 01:05:09,28.5,67.0
2024-12-11 01:05:14,28.5,66.0
2024-12-11 01:05:19,28.5,66.0
2024-12-11 01:05:24,28.5,66.0
2024-12-11 01:05:30,28.5,66.0
2024-12-11 01:05:35,28.3,66.0
2024-12-11 01:05:40,28.3,66.0
2024-12-11 01:05:45,28.2,66.0
2024-12-11 01:05:50,28.1,66.0
2024-12-11 01:05:56,28.1,66.0
2024-12-11 01:06:01,28.1,66.0
2024-12-11 01:06:06,28.1,66.0
2024-12-11 01:06:11,28.1,66.0
2024-12-11 01:06:16,28.1,66.0
2024-12-11 01:06:21,28.1,66.0
2024-12-11 01:06:26,28.1,66.0
2024-12-11 01:06:32,28.1,66.0
2024-12-11 01:06:37,28.1,66.0
2024-12-11 01:06:42,28.1,66.0
2024-12-11 01:06:47,28.1,66.0
2024-12-11 01:06:52,28.1,66.0
2024-12-11 01:06:57,28.1,66.0
2024-12-11 01:07:02,28.1,66.0
2024-12-11 01:07:07,28.1,66.0
2024-12-11 01:07:13,28.1,66.0
2024-12-11 01:07:18,28.3,66.0
2024-12-11 01:07:23,28.5,66.0
2024-12-11 01:07:28,28.5,66.0
2024-12-11 01:07:34,28.5,66.0
2024-12-11 01:07:39,28.5,66.0
2024-12-11 01:07:44,28.5,66.0
2024-12-11 01:07:50,28.5,66.0
2024-12-11 01:07:55,28.5,66.0
2024-12-11 01:08:00,28.3,66.0
2024-12-11 01:08:05,28.1,66.0
2024-12-11 01:08:11,28.1,66.0
2024-12-11 01:08:16,28.0,66.0
2024-12-11 01:08:21,28.0,66.0
2024-12-11 01:08:26,28.0,66.0
2024-12-11 01:08:31,28.0,66.0
2024-12-11 01:08:36,28.0,66.0
2024-12-11 01:08:41,28.0,66.0
2024-12-11 01:08:46,28.0,66.0
2024-12-11 01:08:52,28.0,66.0
2024-12-11 01:08:57,28.0,66.0
2024-12-11 01:09:02,28.0,66.0
2024-12-11 01:09:09,28.0,66.0
2024-12-11 01:09:17,28.0,66.0
2024-12-11 01:09:22,28.0,66.0
2024-12-11 01:09:27,28.0,66.0
2024-12-11 01:09:32,28.0,66.0
2024-12-11 01:09:37,28.0,66.0
2024-12-11 01:09:43,28.0,66.0
2024-12-11 01:09:48,28.0,67.0
2024-12-11 01:09:53,28.4,67.0
2024-12-11 01:09:58,28.5,67.0
2024-12-11 01:10:04,28.5,67.0
2024-12-11 01:10:09,28.5,66.0
2024-12-11 01:10:17,28.0,66.0
2024-12-11 01:10:25,28.0,66.0
2024-12-11 01:10:41,28.0,66.0
2024-12-11 01:10:46,28.0,66.0
2024-12-11 01:10:51,28.0,66.0
2024-12-11 01:10:56,28.0,66.0
2024-12-11 01:11:01,28.0,66.0
2024-12-11 01:11:07,28.0,66.0
2024-12-11 01:11:12,28.0,66.0
2024-12-11 01:11:17,28.0,66.0
2024-12-11 01:11:22,28.0,66.0
2024-12-11 01:11:28,28.0,66.0
2024-12-11 01:11:33,28.0,67.0
2024-12-11 01:11:38,28.0,67.0
2024-12-11 01:11:43,28.0,67.0
2024-12-11 01:11:48,28.0,67.0
2024-12-11 01:11:54,28.0,67.0
2024-12-11 01:11:59,28.1,67.0
2024-12-11 01:12:04,28.0,66.0
2024-12-11 01:12:09,28.0,66.0
2024-12-11 01:12:15,28.0,66.0
2024-12-11 01:12:20,28.0,66.0
2024-12-11 01:12:25,28.0,66.0
2024-12-11 01:12:30,28.0,66.0
2024-12-11 01:12:36,28.0,66.0
2024-12-11 01:12:41,28.0,66.0
2024-12-11 01:12:46,28.0,66.0
2024-12-11 01:12:51,28.0,66.0
2024-12-11 01:12:56,28.0,66.0
2024-12-11 01:13:01,28.0,66.0
2024-12-11 01:13:06,28.0,66.0
2024-12-11 01:13:11,28.0,66.0
2024-12-11 01:13:17,28.0,66.0
2024-12-11 01:13:22,28.0,67.0
2024-12-11 01:13:27,28.0,67.0
2024-12-11 01:13:32,28.0,67.0
2024-12-11 01:13:37,28.0,67.0
2024-12-11 01:13:42,28.0,67.0
2024-12-11 01:13:47,28.0,67.0
2024-12-11 01:13:53,28.0,67.0
2024-12-11 01:13:58,28.0,67.0
2024-12-11 01:14:03,28.0,67.0
2024-12-11 01:14:08,28.0,67.0
2024-12-11 01:14:13,28.0,67.0
2024-12-11 01:14:19,28.0,67.0
2024-12-11 01:14:24,28.0,67.0
2024-12-11 01:14:29,28.0,67.0
2024-12-11 01:14:34,28.0,67.0
2024-12-11 01:14:39,28.0,66.0
2024-12-11 01:14:45,28.0,66.0
2024-12-11 01:14:50,28.0,66.0
2024-12-11 01:14:55,28.0,66.0
2024-12-11 01:15:00,28.0,66.0
2024-12-11 01:15:05,28.0,66.0
2024-12-11 01:15:11,28.0,66.0
2024-12-11 01:15:16,28.0,66.0
2024-12-11 01:15:21,28.0,66.0
2024-12-11 01:15:26,28.0,66.0
2024-12-11 01:15:31,28.0,66.0
2024-12-11 01:15:37,28.0,66.0
2024-12-11 01:15:42,28.0,66.0
2024-12-11 01:15:47,28.0,66.0
2024-12-11 01:15:52,28.0,66.0
2024-12-11 01:15:57,28.0,66.0
2024-12-11 01:16:05,28.0,66.0
2024-12-11 01:16:10,28.0,67.0
2024-12-11 01:16:18,28.0,66.0
2024-12-11 01:16:23,28.0,67.0
2024-12-11 01:16:28,28.0,67.0
2024-12-11 01:16:34,28.0,67.0
2024-12-11 01:16:39,28.0,67.0
2024-12-11 01:16:44,28.0,67.0
2024-12-11 01:16:50,28.0,67.0
2024-12-11 01:16:55,28.0,66.0
2024-12-11 01:17:00,28.0,66.0
2024-12-11 01:17:06,28.0,66.0
2024-12-11 01:17:11,28.0,66.0
2024-12-11 01:17:16,28.0,66.0
2024-12-11 01:17:21,28.0,66.0
2024-12-11 01:17:27,28.0,66.0
2024-12-11 01:17:32,28.0,67.0
